	microarray_data_1.CEL
10343574	2.38410228998295
10343575	4.69774955369803
10343576	1.53346768291235
10343577	4.01606449727993
10343578	1.28124093908529
10343579	1.68479778701703
10343580	2.41330953787833
10343581	5.75930901552208
10343582	1.21114247633172
10343583	1.59465895329248
10343584	3.41863024227772
10343585	2.55035293528689
10343586	0.923270794079236
10343587	5.66565326932388
10343588	1.55223443094947
10343589	7.45015193951515
10343590	2.80756842248597
10343591	1.20373001814505
10343592	1.46336922015878
10343593	1.28124093908529
10343594	3.39884714864882
10343595	1.10326465534029
10343596	1.76316114251822
10343597	1.12991083498061
10343598	3.24397516653797
10343599	2.56206395701325
10343600	0.923270794079236
10343601	4.73338846721868
10343602	3.41808585537342
10343603	4.62090114542603
10343604	3.21423128127298
10343605	4.86336130718968
10343606	2.79076514876996
10343607	1.43610407730098
10343608	3.66618283314892
10343609	1.76316114251822
10343610	2.73605964761394
10343611	2.29442846124027
10343612	7.85603027551856
10343613	0.730993011098397
10343614	3.59898861364983
10343615	1.12991083498061
10343616	2.95426327384994
10343617	1.76584174206828
10343618	2.70092839436257
10343619	2.55035293528689
10343620	1.13363155539147
10343621	4.07283989277821
10343622	1.43610407730098
10343623	4.59335127253568
10343624	4.08941887174826
10343625	1.69615207686748
10343626	2.20294877656609
10343627	1.05981237222703
10343628	0.856827678685009
10343629	0.993369256832808
10343630	7.49618720486736
10343631	4.92012326004135
10343632	1.67891004790535
10343633	4.14227708275125
10343634	3.0636558221973
10343635	5.8667010746727
10343636	3.21423128127298
10343637	3.2184799172821
10343638	2.02879480187924
10343639	2.65035179530087
10343640	4.5228006794465
10343641	2.81815135672458
10343642	1.06718843999725
10343643	2.90679245223286
10343644	6.0617111355833
10343645	1.51361499824123
10343646	1.14469936093749
10343647	0.965823464657143
10343648	1.05981237222703
10343649	3.13652637722398
10343650	2.04146141924542
10343651	1.59465895329248
10343652	2.57186441386983
10343653	2.89585626077358
10343654	1.93895804747185
10343655	3.05443466811334
10343656	2.59526890634234
10343657	3.20443363900259
10343658	2.73605964761394
10343659	3.21423128127298
10343660	0.930451923039502
10343661	2.46826122617625
10343662	1.13363155539147
10343663	2.38255337386317
10343664	4.27895937017289
10343665	2.90679245223286
10343666	3.05443466811334
10343667	2.03421753600906
10343668	1.55223443094947
10343669	0.993369256832808
10343670	5.42463420712034
10343671	1.12991083498061
10343672	5.97387067160048
10343673	2.11475495242548
10343674	5.41431849633029
10343675	1.93895804747185
10343676	1.05981237222703
10343677	6.01539311721111
10343678	1.46336922015878
10343679	4.17106046748471
10343680	1.36228489413654
10343681	1.16282598219544
10343682	1.43610407730098
10343683	3.50896054993396
10343684	4.49643171422595
10343685	2.20459170683287
10343686	7.10891416904171
10343687	0.392207481047448
10343688	2.11572649604218
10343689	1.51361499824123
10343690	4.96760855368857
10343691	3.48317524448073
10343692	1.93895804747185
10343693	2.20675646890954
10343694	1.64207118535686
10343695	1.43610407730098
10343696	1.93895804747185
10343697	2.02588974163478
10343698	6.37372858950954
10343699	1.85470695285898
10343700	1.55223443094947
10343701	6.77734705993795
10343702	1.77366299780772
10343703	1.85009283668116
10343704	5.29216797557933
10343705	2.38255337386317
10343706	2.83191241343633
10343707	2.03421753600906
10343708	3.24268693526956
10343709	1.93895804747185
10343710	5.09357762839349
10343711	1.35506012224973
10343712	1.69615207686748
10343713	1.67891004790535
10343714	7.48300328262021
10343715	1.43610407730098
10343716	1.14469936093749
10343717	2.76883565614118
10343718	2.46826122617625
10343719	1.28124093908529
10343720	8.02202782874489
10343721	2.54937693816944
10343722	1.35506012224973
10343723	1.00427110620394
10343724	2.91189406011115
10343725	4.72235913007542
10343726	2.02588974163478
10343727	7.00425918108196
10343728	5.44320812417103
10343729	3.13652637722398
10343730	1.43610407730098
10343731	4.01840087563128
10343732	1.05981237222703
10343733	1.43257104318997
10343734	3.01142299658641
10343735	1.76316114251822
10343736	1.77366299780772
10343737	7.33224706164975
10343738	0.930451923039502
10343739	9.87173869191989
10343740	1.14469936093749
10343741	7.9299553168482
10343742	1.27754920130949
10343743	0.793910344891703
10343744	5.30321167067232
10343745	7.30170916161685
10343746	5.05236153448081
10343747	3.08769096506478
10343748	3.16354442585245
10343749	7.41264490158021
10343750	0.923270794079236
10343751	2.02879480187924
10343752	4.79329761358427
10343753	5.50814570334561
10343754	1.93702453084409
10343755	2.29442846124027
10343756	4.0524546414535
10343757	0.993369256832808
10343758	2.70092839436257
10343759	0.671431684243248
10343760	4.93266680000876
10343761	1.44653598874942
10343762	1.06718843999725
10343763	3.72062185029585
10343764	3.28710183629966
10343765	0.923270794079236
10343766	1.51361499824123
10343767	2.35983643974481
10343768	2.20850633564013
10343769	4.33383600678042
10343770	6.68934343466278
10343771	2.56206395701325
10343772	1.77366299780772
10343773	1.29218643138297
10343774	2.29368816307248
10343775	1.43257104318997
10343776	1.20373001814505
10343777	1.76316114251822
10343778	0.80079213343078
10343779	2.5391926285452
10343780	4.48611944208353
10343781	1.68479778701703
10343782	1.13363155539147
10343783	2.82176749992702
10343784	2.20926098066914
10343785	3.12966897072996
10343786	1.43610407730098
10343787	8.45940321028248
10343788	6.15671882623154
10343789	0.993369256832808
10343790	2.62805783933589
10343791	1.51361499824123
10343792	1.59465895329248
10343793	3.12234192989195
10343794	2.11475495242548
10343795	2.96872681580026
10343796	3.51048535670725
10343797	3.69695754726432
10343798	2.20459170683287
10343799	0.923270794079236
10343800	3.72370943340238
10343801	5.79715952984677
10343802	7.09928470101181
10343803	5.51012340695798
10343804	1.43610407730098
10343805	1.95317358095781
10343806	1.06718843999725
10343807	2.11572649604218
10343808	5.11966015250477
10343809	2.38255337386317
10343810	1.44653598874942
10343811	1.66530189870532
10343812	6.15064379298959
10343813	4.43872644975807
10343814	0.856827678685009
10343815	3.15826731422489
10343816	4.93266680000876
10343817	4.15764341168985
10343818	4.57828489057159
10343819	2.12250537429667
10343820	1.93895804747185
10343821	2.20540032478486
10343822	3.77506086744278
10343823	4.01257046347626
10343824	4.27056469486751
10343825	1.12991083498061
10343826	4.64901326491781
10343827	1.05981237222703
10343828	4.08784835629477
10343829	2.6545657084058
10343830	1.78598883127488
10343831	1.28124093908529
10343832	2.11475495242548
10343833	1.69615207686748
10343834	0.793910344891703
10343835	0.930451923039502
10343836	0.944709779348791
10343837	2.38410228998295
10343838	1.05981237222703
10343839	1.95317358095781
10343840	1.93895804747185
10343841	3.78374967444566
10343842	5.47868206486437
10343843	2.11572649604218
10343844	5.7155508226952
10343845	1.08178202714418
10343846	2.60381595531638
10343847	3.03190662575533
10343848	0.923270794079236
10343849	4.68912971279204
10343850	2.02588974163478
10343851	1.30999441060162
10343852	2.37939601538555
10343853	1.60728686607679
10343854	4.57828489057159
10343855	2.52513148940894
10343856	6.75256492486963
10343857	7.34595087462049
10343858	1.28124093908529
10343859	1.59465895329248
10343860	1.28124093908529
10343861	1.67891004790535
10343862	4.73702549240569
10343863	1.22574331598874
10343864	3.94505501047367
10343865	1.64207118535686
10343866	11.4738064164879
10343867	2.20675646890954
10343868	2.78308048507413
10343869	1.93702453084409
10343870	3.90538291109168
10343871	1.71216964811044
10343872	3.24397516653797
10343873	1.35506012224973
10343874	1.93895804747185
10343875	2.73605964761394
10343876	3.60539172656172
10343877	2.79076514876996
10343878	3.66206537094498
10343879	3.1413607262463
10343880	3.1854186871871
10343881	4.10689365860043
10343882	0.80079213343078
10343883	5.49702510336177
10343884	2.81815135672458
10343885	3.72978663823287
10343886	1.12991083498061
10343887	6.44692092494451
10343888	2.11572649604218
10343889	1.51361499824123
10343890	1.59465895329248
10343891	0.86035346028593
10343892	2.65035179530087
10343893	1.93702453084409
10343894	2.65035179530087
10343895	3.1854186871871
10343896	2.98030564719459
10343897	4.6055050809532
10343898	1.14469936093749
10343899	2.46148772449619
10343900	2.47239012827057
10343901	1.69615207686748
10343902	4.40284229718359
10343903	2.56206395701325
10343904	7.23060349031441
10343905	2.60682054863594
10343906	6.05846078618067
10343907	2.98156411308666
10343908	3.86340490542649
10343909	1.05981237222703
10343910	2.03421753600906
10343911	1.12991083498061
10343912	0.993369256832808
10343913	1.13363155539147
10343914	3.54906987444718
10343915	3.75219992282502
10343916	2.11572649604218
10343917	4.93953297582601
10343918	3.77990329528994
10343919	1.20373001814505
10343920	3.02911120503386
10343921	1.43257104318997
10343922	2.86962097116346
10343923	1.05981237222703
10343924	5.08775475879641
10343925	1.46336922015878
10343926	4.7889312711182
10343927	6.42132761091019
10343928	5.5233238316551
10343929	3.26720154821486
10343930	3.13296523904803
10343931	1.27754920130949
10343932	2.89585626077358
10343933	5.12505500235266
10343934	2.90385920903766
10343935	2.29030493572039
10343936	3.43125564588496
10343937	2.47377611872564
10343938	3.60493905297336
10343939	1.60728686607679
10343940	7.64295506372995
10343941	4.57726012439085
10343942	7.83329004548893
10343943	0.993369256832808
10343944	2.38410228998295
10343945	1.43610407730098
10343946	1.68479778701703
10343947	1.28124093908529
10343948	0.993369256832808
10343949	1.29218643138297
10343950	2.55035293528689
10343951	1.00427110620394
10343952	3.12441849308421
10343953	5.02430805976608
10343954	1.30999441060162
10343955	6.11665354619614
10343956	2.20850633564013
10343957	2.67997044535048
10343958	0.856827678685009
10343959	1.67891004790535
10343960	2.46148772449619
10343961	1.06718843999725
10343962	3.52451854648843
10343963	1.13363155539147
10343964	0.993369256832808
10343965	3.60817296586499
10343966	3.13652637722398
10343967	2.72986351843697
10343968	7.13575689778146
10343969	1.30999441060162
10343970	4.96024706449935
10343971	2.29442846124027
10343972	2.49082045881857
10343973	7.44680760063134
10343974	4.81317533413754
10343975	1.20373001814505
10343976	2.94834623929126
10343977	1.85470695285898
10343978	1.5978660928541
10343979	3.21423128127298
10343980	1.60238456491202
10343981	2.70092839436257
10343982	3.90538291109168
10343983	1.77366299780772
10343984	4.2797498592469
10343985	0.930451923039502
10343986	1.51361499824123
10343987	1.85470695285898
10343988	2.29442846124027
10343989	4.35318852482885
10343990	1.95317358095781
10343991	3.77393773038142
10343992	1.22574331598874
10343993	3.15826731422489
10343994	5.03217210770137
10343995	0.989713909473463
10343996	1.12991083498061
10343997	2.04146141924542
10343998	1.51361499824123
10343999	1.27754920130949
10344000	2.37455603033326
10344001	1.06718843999725
10344002	2.70092839436257
10344003	5.75222829737928
10344004	3.40377177969761
10344005	2.55809798058364
10344006	2.11475495242548
10344007	1.13363155539147
10344008	5.52931528955787
10344009	2.11475495242548
10344010	6.50299678233603
10344011	8.19235986137001
10344012	3.66618283314892
10344013	1.37643752599584
10344014	0.993369256832808
10344015	1.78598883127488
10344016	2.47377611872564
10344017	11.0096050267207
10344018	1.67891004790535
10344019	1.52035517191385
10344020	2.9217716688693
10344021	2.05793087656445
10344022	2.42774370152343
10344023	5.71669233117338
10344024	5.14397306486666
10344025	6.33316666524556
10344026	2.02588974163478
10344027	9.48947740826964
10344028	4.73702549240569
10344029	1.35506012224973
10344030	3.26751039629774
10344031	2.38255337386317
10344032	2.37939601538555
10344033	2.38255337386317
10344034	2.96872681580026
10344035	2.47239012827057
10344036	1.87566266001756
10344037	0.944709779348791
10344038	2.29368816307248
10344039	1.68479778701703
10344040	2.25302693927059
10344041	4.78389846741896
10344042	2.04146141924542
10344043	1.37643752599584
10344044	1.20373001814505
10344045	5.44911616613411
10344046	4.96117981706064
10344047	1.96395049830518
10344048	3.90538291109168
10344049	5.18936018504237
10344050	6.29294893222854
10344051	7.2732036370033
10344052	1.35506012224973
10344053	6.30369456414304
10344054	7.04283312309546
10344055	8.70194057947056
10344056	1.43257104318997
10344057	5.17762075200265
10344058	2.9859509181483
10344059	1.78598883127488
10344060	2.38410228998295
10344061	4.37178316128812
10344062	5.988456091529
10344063	2.04965835061825
10344064	1.43610407730098
10344065	2.9859509181483
10344066	2.74304720264563
10344067	3.06997947593728
10344068	1.5978660928541
10344069	5.3231470914292
10344070	3.2984141836849
10344071	6.76537497498013
10344072	5.81256540996974
10344073	4.5006720176797
10344074	4.65507594696982
10344075	1.78598883127488
10344076	4.11096372995755
10344077	2.49082045881857
10344078	3.82342177382765
10344079	2.92174916784372
10344080	1.51361499824123
10344081	1.68479778701703
10344082	2.56206395701325
10344083	6.51072691884254
10344084	1.51361499824123
10344085	2.7691110049805
10344086	2.93564874647402
10344087	0.993369256832808
10344088	0.989713909473463
10344089	5.60056478452431
10344090	2.68485991036763
10344091	1.21114247633172
10344092	1.36228489413654
10344093	5.82815302829865
10344094	1.43610407730098
10344095	3.82886037720665
10344096	1.12991083498061
10344097	1.36228489413654
10344098	2.98263893570306
10344099	1.93895804747185
10344100	1.44653598874942
10344101	1.43257104318997
10344102	1.64207118535686
10344103	2.20459170683287
10344104	3.13296523904803
10344105	1.20373001814505
10344106	6.11744022952226
10344107	2.67997044535048
10344108	2.11475495242548
10344109	1.05981237222703
10344110	2.13175005972889
10344111	4.86881186316237
10344112	1.5978660928541
10344113	1.43610407730098
10344114	0.930451923039502
10344115	5.02994824988865
10344116	2.86962097116346
10344117	5.49684546018466
10344118	3.01142299658641
10344119	0.793910344891703
10344120	2.71789459374329
10344121	1.76584174206828
10344122	1.05981237222703
10344123	2.12250537429667
10344124	2.20459170683287
10344125	5.78915173582149
10344126	5.68493387516146
10344127	6.62793586157572
10344128	3.8258106205322
10344129	1.93702453084409
10344130	1.13363155539147
10344131	1.57562806996264
10344132	2.20459170683287
10344133	1.12991083498061
10344134	8.5786794293371
10344135	0.730993011098397
10344136	2.11846863062193
10344137	6.38106705418018
10344138	1.45314940931418
10344139	1.35506012224973
10344140	4.02464280534349
10344141	10.9619083609781
10344142	1.10326465534029
10344143	2.60381595531638
10344144	2.6561155084827
10344145	1.13363155539147
10344146	0.555473121756206
10344147	2.37939601538555
10344148	1.13363155539147
10344149	2.71789459374329
10344150	1.43610407730098
10344151	3.20443363900259
10344152	1.52035517191385
10344153	1.06718843999725
10344154	0.615034448611356
10344155	1.77366299780772
10344156	1.43610407730098
10344157	1.5978660928541
10344158	2.38255337386317
10344159	1.52035517191385
10344160	4.56470728353847
10344161	6.12280763346745
10344162	1.30999441060162
10344163	2.82176749992702
10344164	0.923270794079236
10344165	3.35548938650247
10344166	3.9858740379442
10344167	1.95317358095781
10344168	2.55035293528689
10344169	1.35506012224973
10344170	1.08178202714418
10344171	4.05753200543814
10344172	2.59303875118755
10344173	2.11572649604218
10344174	4.42478927733808
10344175	2.98156411308666
10344176	1.28124093908529
10344177	3.1413607262463
10344178	1.51361499824123
10344179	3.08464255425317
10344180	4.92994155947012
10344181	0.80079213343078
10344182	0.989713909473463
10344183	3.21950572513736
10344184	3.06997947593728
10344185	5.40934648143439
10344186	1.37643752599584
10344187	0.730993011098397
10344188	3.56836467125599
10344189	4.60934116553583
10344190	3.47664233472429
10344191	1.76584174206828
10344192	1.13363155539147
10344193	2.02588974163478
10344194	5.15219132460188
10344195	3.17516824617363
10344196	1.35506012224973
10344197	3.1413607262463
10344198	3.2984141836849
10344199	1.27754920130949
10344200	2.36800983976939
10344201	10.1365894032981
10344202	4.74555827144121
10344203	1.12991083498061
10344204	1.53346768291235
10344205	2.61206318357187
10344206	4.78259217135187
10344207	0.730993011098397
10344208	2.29368816307248
10344209	1.39692610476455
10344210	3.26720154821486
10344211	1.35506012224973
10344212	3.82256196322275
10344213	1.68479778701703
10344214	4.72822175708922
10344215	6.13705448394186
10344216	4.46784731448683
10344217	1.05981237222703
10344218	4.86159248066453
10344219	3.93082140480748
10344220	1.80184347685312
10344221	2.29442846124027
10344222	2.68485991036763
10344223	3.50896054993396
10344224	5.03963634608026
10344225	1.80184347685312
10344226	1.94454370726637
10344227	1.59465895329248
10344228	2.11475495242548
10344229	2.98030564719459
10344230	6.34182634891357
10344231	4.53218890831791
10344232	2.29368816307248
10344233	2.55809798058364
10344234	6.92772824415645
10344235	5.75988835727661
10344236	3.12234192989195
10344237	1.48579131555524
10344238	2.72986351843697
10344239	4.91987652935423
10344240	7.49284841074145
10344241	5.97490831928205
10344242	1.69615207686748
10344243	2.64777180932633
10344244	5.1567742913071
10344245	2.36800983976939
10344246	1.71216964811044
10344247	1.95317358095781
10344248	2.83191241343633
10344249	1.06718843999725
10344250	2.38255337386317
10344251	5.78966920545856
10344252	1.39692610476455
10344253	1.44653598874942
10344254	1.05981237222703
10344255	2.29246432122262
10344256	1.12991083498061
10344257	2.47239012827057
10344258	4.39496066211377
10344259	1.20373001814505
10344260	3.5445495965029
10344261	2.52630503437613
10344262	2.71789459374329
10344263	4.64246674835401
10344264	3.64297185764038
10344265	1.69615207686748
10344266	4.01840087563128
10344267	1.21114247633172
10344268	1.85470695285898
10344269	1.53346768291235
10344270	2.20459170683287
10344271	2.38255337386317
10344272	1.85009283668116
10344273	1.43610407730098
10344274	1.35506012224973
10344275	1.06718843999725
10344276	2.52517044358877
10344277	1.5978660928541
10344278	1.68479778701703
10344279	5.82148786352795
10344280	2.37939601538555
10344281	5.66203666800983
10344282	5.11630305483028
10344283	2.88043897751265
10344284	2.28696588471814
10344285	2.78431864236934
10344286	2.27641359741874
10344287	0.923270794079236
10344288	1.14469936093749
10344289	3.87328144214928
10344290	1.13363155539147
10344291	1.05981237222703
10344292	1.44653598874942
10344293	1.20373001814505
10344294	4.50751941386882
10344295	2.47239012827057
10344296	4.37312394558573
10344297	1.80184347685312
10344298	2.4718660172292
10344299	4.22392718779842
10344300	2.44088039479607
10344301	1.27754920130949
10344302	4.94893425045512
10344303	1.24707707680831
10344304	2.02879480187924
10344305	1.78598883127488
10344306	4.69061718150447
10344307	1.62233289370304
10344308	4.73803909065286
10344309	6.31541672047331
10344310	3.48599311715203
10344311	0.730993011098397
10344312	1.60728686607679
10344313	1.46336922015878
10344314	1.46336922015878
10344315	4.43872644975807
10344316	1.64207118535686
10344317	6.12483778603676
10344318	4.22900010615747
10344319	1.77366299780772
10344320	3.28213854305159
10344321	3.41808585537342
10344322	4.68293934487217
10344323	6.15730234792664
10344324	6.33699895716786
10344325	5.96505187607008
10344326	3.77506086744278
10344327	5.27375892227935
10344328	2.33949035471389
10344329	3.26345608446124
10344330	6.26356350562164
10344331	2.38410228998295
10344332	5.52853246025796
10344333	8.16428560657772
10344334	7.29770939846679
10344335	1.85470695285898
10344336	1.06718843999725
10344337	1.59465895329248
10344338	1.67891004790535
10344339	4.96024706449935
10344340	1.05981237222703
10344341	3.27713639122872
10344342	4.01606449727993
10344343	4.35943062744667
10344344	3.87328144214928
10344345	1.12991083498061
10344346	1.76316114251822
10344347	2.29442846124027
10344348	5.3149997966783
10344349	1.51361499824123
10344350	5.07643895507551
10344351	1.51361499824123
10344352	5.55979605980855
10344353	4.46997087771413
10344354	1.48579131555524
10344355	2.20675646890954
10344356	7.06771267274921
10344357	3.21270633137182
10344358	1.24707707680831
10344359	3.67386440700187
10344360	2.61206318357187
10344361	0.856827678685009
10344362	7.5912899028
10344363	1.53346768291235
10344364	6.00415458688992
10344365	1.69615207686748
10344366	1.27754920130949
10344367	1.06718843999725
10344368	1.36228489413654
10344369	1.66530189870532
10344370	3.8864985311228
10344371	2.76883565614118
10344372	2.9859509181483
10344373	1.14469936093749
10344374	1.53346768291235
10344375	1.60728686607679
10344376	1.83929758930601
10344377	1.93895804747185
10344378	4.46784731448683
10344379	4.66112475504383
10344380	7.07091218659701
10344381	1.51361499824123
10344382	2.47239012827057
10344383	5.05465828362808
10344384	2.12250537429667
10344385	2.46826122617625
10344386	1.93702453084409
10344387	8.44923906333336
10344388	1.67891004790535
10344389	6.76619686949518
10344390	1.73174501409955
10344391	3.69388081817807
10344392	6.26951981510475
10344393	1.44653598874942
10344394	1.43257104318997
10344395	2.20850633564013
10344396	2.11846863062193
10344397	1.85009283668116
10344398	0.734349018036553
10344399	3.29022805551629
10344400	8.09093528338616
10344401	1.20373001814505
10344402	6.25089643053421
10344403	2.74304720264563
10344404	2.02588974163478
10344405	1.5978660928541
10344406	1.97583916745381
10344407	1.80184347685312
10344408	1.29218643138297
10344409	2.9859509181483
10344410	5.86213342998214
10344411	2.13987201927094
10344412	1.20373001814505
10344413	1.12991083498061
10344414	8.22763105833775
10344415	1.13363155539147
10344416	0.923270794079236
10344417	2.20945496377789
10344418	1.35506012224973
10344419	2.99565766302355
10344420	1.60728686607679
10344421	2.71106609517197
10344422	5.81286530261269
10344423	2.36800983976939
10344424	1.46336922015878
10344425	6.92702550830639
10344426	6.74039966560944
10344427	2.5391926285452
10344428	1.35506012224973
10344429	4.43719105915642
10344430	2.99882575427408
10344431	3.26751039629774
10344432	1.76584174206828
10344433	8.08770345506039
10344434	1.52035517191385
10344435	1.35506012224973
10344436	1.51361499824123
10344437	0.989713909473463
10344438	1.59465895329248
10344439	1.66042169302567
10344440	5.61184265626322
10344441	2.73605964761394
10344442	5.93136251525343
10344443	1.76584174206828
10344444	1.66530189870532
10344445	1.44653598874942
10344446	2.55809798058364
10344447	5.51013862419719
10344448	1.12991083498061
10344449	3.35548938650247
10344450	0.793910344891703
10344451	2.46148772449619
10344452	5.94541038380326
10344453	2.29426553557556
10344454	2.38410228998295
10344455	1.27754920130949
10344456	2.29442846124027
10344457	1.5978660928541
10344458	4.53218890831791
10344459	2.45226093438226
10344460	1.20373001814505
10344461	4.69027976540062
10344462	1.33400877097124
10344463	0.930451923039502
10344464	3.39909583071973
10344465	0.993369256832808
10344466	4.78014575860687
10344467	3.12441849308421
10344468	1.87566266001756
10344469	0.993369256832808
10344470	2.98156411308666
10344471	2.02879480187924
10344472	5.41493993408028
10344473	3.08549441743094
10344474	0.993369256832808
10344475	1.35506012224973
10344476	6.92639484311841
10344477	1.99909420246566
10344478	1.12991083498061
10344479	4.42478927733808
10344480	1.77366299780772
10344481	2.65035179530087
10344482	1.05981237222703
10344483	2.13987201927094
10344484	3.51623377594656
10344485	0.856827678685009
10344486	1.20373001814505
10344487	1.5978660928541
10344488	1.60728686607679
10344489	2.38410228998295
10344490	4.95973586418925
10344491	1.76316114251822
10344492	0.793910344891703
10344493	5.71432547587834
10344494	2.74304720264563
10344495	7.54372842539949
10344496	2.20821322660975
10344497	6.96792386411668
10344498	3.01142299658641
10344499	1.35506012224973
10344500	1.20373001814505
10344501	1.76316114251822
10344502	1.51361499824123
10344503	2.56206395701325
10344504	1.77366299780772
10344505	7.08017418184132
10344506	0.86035346028593
10344507	4.22185966400118
10344508	1.51361499824123
10344509	3.21950572513736
10344510	2.64777180932633
10344511	1.36228489413654
10344512	6.89033014953703
10344513	1.20373001814505
10344514	1.78598883127488
10344515	3.12966897072996
10344516	3.71233868395319
10344517	1.05981237222703
10344518	2.82764296549828
10344519	4.11608848478901
10344520	1.67891004790535
10344521	6.22079286703999
10344522	1.85009283668116
10344523	1.27754920130949
10344524	1.76316114251822
10344525	1.67891004790535
10344526	1.35506012224973
10344527	2.71789459374329
10344528	4.08736062066246
10344529	1.00427110620394
10344530	4.24430142513659
10344531	3.42219751841964
10344532	2.02879480187924
10344533	1.76584174206828
10344534	2.73605964761394
10344535	1.35506012224973
10344536	1.28124093908529
10344537	3.47872646750204
10344538	2.47239012827057
10344539	2.1271692715585
10344540	1.76316114251822
10344541	2.64777180932633
10344542	3.13879914908232
10344543	1.44653598874942
10344544	3.1854186871871
10344545	1.06718843999725
10344546	2.02588974163478
10344547	3.34521530034674
10344548	1.67891004790535
10344549	0.923270794079236
10344550	2.71789459374329
10344551	6.74563756501848
10344552	1.43257104318997
10344553	1.22574331598874
10344554	6.26189957277421
10344555	1.44653598874942
10344556	1.48579131555524
10344557	1.93895804747185
10344558	0.86035346028593
10344559	1.43257104318997
10344560	5.05084433440926
10344561	5.91603773190343
10344562	2.29426553557556
10344563	0.993369256832808
10344564	3.52666379283718
10344565	1.76316114251822
10344566	1.59465895329248
10344567	2.32794837131119
10344568	2.29426553557556
10344569	1.78598883127488
10344570	2.70092839436257
10344571	2.55809798058364
10344572	3.26720154821486
10344573	6.7705147437083
10344574	1.92138929841665
10344575	1.27754920130949
10344576	1.48579131555524
10344577	1.43610407730098
10344578	3.0636558221973
10344579	0.793910344891703
10344580	2.46148772449619
10344581	3.48599311715203
10344582	2.12250537429667
10344583	6.3604137006896
10344584	4.65201661354098
10344585	9.70657786983447
10344586	1.35506012224973
10344587	7.78285279662966
10344588	3.35548938650247
10344589	4.56736315987064
10344590	4.83053518770486
10344591	1.85470695285898
10344592	2.02588974163478
10344593	4.98133322470333
10344594	1.96395049830518
10344595	3.26751039629774
10344596	3.05785399636035
10344597	6.82050333078929
10344598	2.38255337386317
10344599	0.611870357388098
10344600	1.27754920130949
10344601	5.833950052385
10344602	0.734349018036553
10344603	2.95387206577634
10344604	5.75239176228265
10344605	2.96816712169458
10344606	1.20373001814505
10344607	6.63286425905681
10344608	2.82176749992702
10344609	1.59465895329248
10344610	6.54695378293979
10344611	3.7759725272887
10344612	3.66252609408234
10344613	3.15826731422489
10344614	3.66618283314892
10344616	0.989713909473463
10344618	0.989713909473463
10344620	1.43257104318997
10344622	5.34473372522932
10344624	6.01539311721111
10344633	6.95988452587424
10344637	5.3631427785293
10344653	1.76316114251822
10344658	4.14458298903445
10344674	1.43257104318997
10344679	1.76316114251822
10344705	2.47377611872564
10344707	4.84230088127172
10344715	1.93702453084409
10344717	1.27754920130949
10344719	1.27754920130949
10344721	0.989713909473463
10344723	5.4157085281793
10344725	2.82176749992702
10344743	2.11475495242548
10344750	6.07005987406968
10344772	1.67891004790535
10344789	3.8258106205322
10344797	6.08079656463596
10344799	4.6818452287653
10344801	3.77506086744278
10344803	3.66618283314892
10344805	3.66618283314892
10344807	4.79111163993921
10344809	4.14458298903445
10344811	5.4157085281793
10344813	2.9859509181483
10344815	3.28710183629966
10344817	2.82176749992702
10344819	2.82176749992702
10344821	4.06062697770407
10344835	4.99980402824112
10344837	2.11475495242548
10344879	1.85009283668116
10344895	3.13652637722398
10344897	1.93702453084409
10344922	2.11475495242548
10344924	1.20373001814505
10344929	1.59465895329248
10344931	8.18332034325767
10344933	2.11475495242548
10344935	2.65035179530087
10344939	4.29727305295603
10344950	2.29442846124027
10344952	3.96859367566285
10344960	4.93876653246848
10344966	4.37061891811364
10344973	1.43257104318997
10344981	1.51361499824123
10344990	2.11475495242548
10345007	2.20459170683287
10345016	2.65035179530087
10345025	5.07409934203721
10345028	1.12991083498061
10345030	3.42291635985688
10345032	2.82176749992702
10345037	2.64777180932633
10345046	2.65035179530087
10345058	2.65035179530087
10345065	2.65035179530087
10345074	1.43257104318997
10345077	1.12991083498061
10345079	1.76316114251822
10345083	1.93702453084409
10345087	1.76316114251822
10345089	1.93702453084409
10345091	2.65035179530087
10345099	2.29442846124027
10345101	3.66618283314892
10345141	5.4157085281793
10345167	1.67891004790535
10345172	2.47377611872564
10345174	5.51369653852631
10345181	1.59465895329248
10345183	2.83191241343633
10345190	3.42291635985688
10345197	1.05981237222703
10345200	2.55035293528689
10345203	4.43872644975807
10345206	2.82176749992702
10345212	1.93702453084409
10345224	1.12991083498061
10345226	1.76316114251822
10345228	3.97150201685579
10345230	2.11475495242548
10345241	6.42936600021692
10345350	3.54906987444718
10345352	3.81884242500235
10345357	5.155037941902
10345368	2.47377611872564
10345370	2.73605964761394
10345387	2.29442846124027
10345393	3.66618283314892
10345401	2.47377611872564
10345404	2.47377611872564
10345406	2.82176749992702
10345409	4.62565136687774
10345411	4.43719105915642
10345423	7.61975424919264
10345438	3.66618283314892
10345440	1.59465895329248
10345442	5.51369653852631
10345445	4.43872644975807
10345457	2.65035179530087
10345482	4.14227708275125
10345492	4.68293934487217
10345504	7.81176974022685
10345509	2.47377611872564
10345527	2.29442846124027
10345529	2.65035179530087
10345546	1.59465895329248
10345548	2.11475495242548
10345550	1.76316114251822
10345552	4.47124482497864
10345554	1.59465895329248
10345556	3.28710183629966
10345558	1.76316114251822
10345571	2.29442846124027
10345580	5.27375892227935
